Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2016-01-19 00:00:00,LIVE CATTLE ,65048,66765,-44,-10,-1717,131813,275924
2016-01-26 00:00:00,LIVE CATTLE ,64786,68512,-262,1747,-3726,133298,277264
2015-12-01 00:00:00,LIVE CATTLE ,71090,85096,-610,2385,-14006,156186,274364
2015-12-08 00:00:00,LIVE CATTLE ,69012,80635,-2078,-4461,-11623,149647,251061
2015-12-15 00:00:00,LIVE CATTLE ,69351,78141,339,-2494,-8790,147492,248936
2015-12-22 00:00:00,LIVE CATTLE ,65121,74030,-4230,-4111,-8909,139151,250860
2015-12-29 00:00:00,LIVE CATTLE ,61554,73435,-3567,-595,-11881,134989,262818
2015-11-03 00:00:00,LIVE CATTLE ,63984,75210,1592,315,-11226,139194,266672
2015-11-10 00:00:00,LIVE CATTLE ,68610,79855,4626,4645,-11245,148465,267425
2015-11-17 00:00:00,LIVE CATTLE ,68445,80086,-165,231,-11641,148531,272654
2015-11-24 00:00:00,LIVE CATTLE ,71700,82711,3255,2625,-11011,154411,278849
2015-10-06 00:00:00,LIVE CATTLE ,68050,78133,-2388,-3747,-10083,146183,259893
2015-10-13 00:00:00,LIVE CATTLE ,64665,85219,-3385,7086,-20554,149884,260412
